id,name,rest_api_id,auth_type,authorizer_credentials,authorizer_uri,identity_validation_expression,authorizer_result_ttl_in_seconds,identity_source,provider_arns,title,akas,partition,region,account_id,sp_connection_name,sp_ctx,_ctx
8bdzo5,Authorizer_CSC,qhesirpdbk,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/qhesirpdbk/authorizer/8bdzo5""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
49zd24,Authenticator,au7em5k1bf,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/au7em5k1bf/authorizer/49zd24""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
tio36k,Authorizer_CSC,1337o49mq2,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/1337o49mq2/authorizer/tio36k""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
eoq6o7,Authenticator,g6z2rvr0qj,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/g6z2rvr0qj/authorizer/eoq6o7""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
e186d9,Authorizer_CSC,sk7f9u1i01,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/sk7f9u1i01/authorizer/e186d9""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
9o0dm7,Authorizer_CSC,a5i1419soc,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/a5i1419soc/authorizer/9o0dm7""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
kwnwrl,Authorizer_CSC,crx07m664c,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/crx07m664c/authorizer/kwnwrl""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
8kvh0o,Authenticator,crx07m664c,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/crx07m664c/authorizer/8kvh0o""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
219m5r,Authorizer_CSC,tiahpjy5d7,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/tiahpjy5d7/authorizer/219m5r""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
dgwe85,Authenticator,lnj7c9v4hj,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/lnj7c9v4hj/authorizer/dgwe85""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
mtrqfe,Authenticator,pf9pbm6jtj,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/pf9pbm6jtj/authorizer/mtrqfe""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
znhsqi,Authorizer_CSC,cbo5wz011i,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,300,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/cbo5wz011i/authorizer/znhsqi""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
hksobj,Authorizer_CSC,31l0h80xn5,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:636573963281:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/31l0h80xn5/authorizer/hksobj""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
7kr45u,Authenticator,0662qdo039,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/0662qdo039/authorizer/7kr45u""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
4wycow,Authorizer_CSC,x0ykawm6c9,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.channel,method.request.header.authorization,method.request.header.dna",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/x0ykawm6c9/authorizer/4wycow""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
gvpvp7,Authenticator,nutr4x14jb,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/nutr4x14jb/authorizer/gvpvp7""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
u8sp5h,Authenticator,cbo5wz011i,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,"method.request.header.Authorization,method.request.header.Channel",,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/cbo5wz011i/authorizer/u8sp5h""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
btjoc0,Authorizer_CSC,4oc4tczwd4,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:636573963281:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/4oc4tczwd4/authorizer/btjoc0""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
7me3nm,Authorizer_CSC,m5af3hwws1,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/m5af3hwws1/authorizer/7me3nm""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
uguihc,AdmaCognitoPrd,2qf5o54sbe,cognito_user_pools,,,,,method.request.header.Authorization,"[""arn:aws:cognito-idp:us-east-1:800735908691:userpool/us-east-1_hsMXNr1df""]",AdmaCognitoPrd,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/2qf5o54sbe/authorizer/uguihc""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
o42a9j,Authorizer_CSC,e8u750qdzl,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/e8u750qdzl/authorizer/o42a9j""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
rjbdy1,Authorizer_CSC,m2sscut9a3,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/m2sscut9a3/authorizer/rjbdy1""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
lo8uza,Authorizer_CSC,81mz3jut2a,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/81mz3jut2a/authorizer/lo8uza""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
2fuy65,Authenticator,e8u750qdzl,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/e8u750qdzl/authorizer/2fuy65""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
007wz0,bsBasicAuth,81mz3jut2a,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:978569075048:function:bsBasicAuth/invocations,,0,method.request.header.authorization,,bsBasicAuth,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/81mz3jut2a/authorizer/007wz0""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
6z3ug2,Authenticator,m2sscut9a3,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/m2sscut9a3/authorizer/6z3ug2""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
tigtzw,Authenticator,yn0jl10foe,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/yn0jl10foe/authorizer/tigtzw""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
h74xvw,Authorizer_CSC,xx68th8x20,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:636573963281:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/xx68th8x20/authorizer/h74xvw""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
ozpyba,Authorizer_CSC,j6n0grhfrl,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/j6n0grhfrl/authorizer/ozpyba""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
h96ejw,Authenticator,j6n0grhfrl,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/j6n0grhfrl/authorizer/h96ejw""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
a8ktc7,Authorizer_CSC,yn0jl10foe,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/yn0jl10foe/authorizer/a8ktc7""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
3p9fif,Authorizer_CSC,8th9zh1ycj,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,0,"method.request.header.Channel,method.request.header.Authorization",,Authorizer_CSC,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/8th9zh1ycj/authorizer/3p9fif""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
ofmgua,Authenticator,lzz0gkf23i,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:610291246568:function:msAuthenticator/invocations,,0,method.request.header.Authorization,,Authenticator,"[""arn:aws:apigateway:us-east-1:978569075048::/restapis/lzz0gkf23i/authorizer/ofmgua""]",aws,us-east-1,978569075048,aws_cockpitprd,"{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cockpitprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
wl9ika,CognitoAuthV2,qsxi6pavfh,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer:v2/invocations,,0,"method.request.header.Authorization, stageVariables.env, method.request.header.channel",,CognitoAuthV2,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/qsxi6pavfh/authorizer/wl9ika""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
oyaj0t,CognitoAuth,qsxi6pavfh,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer:v1/invocations,,0,"method.request.header.Authorization, stageVariables.env, method.request.header.channel",,CognitoAuth,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/qsxi6pavfh/authorizer/oyaj0t""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
foy7bp,AdmaCognitoPrd,98l86shgd3,cognito_user_pools,,,,,method.request.header.Authorization,"[""arn:aws:cognito-idp:us-east-1:800735908691:userpool/us-east-1_hsMXNr1df""]",AdmaCognitoPrd,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/98l86shgd3/authorizer/foy7bp""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
e1u5xc,AuthAuthorizer,9pb8yfnf2l,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,300,"method.request.header.Authorization, method.request.header.Channel",,AuthAuthorizer,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/9pb8yfnf2l/authorizer/e1u5xc""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
iubqtx,AuthAuthorizer,71ebj30l19,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer/invocations,,300,"method.request.header.Authorization, method.request.header.Channel",,AuthAuthorizer,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/71ebj30l19/authorizer/iubqtx""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
wl9ika,CognitoAuthV2,veh5h3foz2,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer:v2/invocations,,0,"method.request.header.Authorization, stageVariables.env, method.request.header.channel",,CognitoAuthV2,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/veh5h3foz2/authorizer/wl9ika""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
oyaj0t,CognitoAuth,veh5h3foz2,custom,,arn:aws:apigateway:us-east-1:lambda:path/2015-03-31/functions/arn:aws:lambda:us-east-1:634045278394:function:auth-authorizer:v1/invocations,,0,"method.request.header.Authorization, stageVariables.env, method.request.header.channel",,CognitoAuth,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/veh5h3foz2/authorizer/oyaj0t""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
3fy0ho,BusinessPartnerAuthorizer,kzr8qib8z8,cognito_user_pools,,,,,method.request.header.Authorization,"[""arn:aws:cognito-idp:us-east-1:634045278394:userpool/us-east-1_e5L8N252W""]",BusinessPartnerAuthorizer,"[""arn:aws:apigateway:us-east-1:800735908691::/restapis/kzr8qib8z8/authorizer/3fy0ho""]",aws,us-east-1,800735908691,aws_cscprd,"{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_cscprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
