name,api_id,root_resource_id,version,api_key_source,created_date,description,minimum_compression_size,policy,policy_std,binary_media_types,endpoint_configuration_types,endpoint_configuration_vpc_endpoint_ids,api_status,api_status_message,disable_execute_api_endpoint,endpoint_access_mode,security_policy,warnings,tags,title,akas,partition,region,account_id,sp_connection_name,sp_ctx,_ctx
Link de Agendamento (Schedule API),ky2hth1lh4,rvqi2pilr3,,HEADER,2025-05-06T18:41:53-03:00,API responsável por gerenciar os agendamentos,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-07-31 05:00:43"",""hsl:product"":""plugplay"",""hsl:product:app"":""schedule-api"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Link de Agendamento (Schedule API),"[""arn:aws:apigateway:sa-east-1::/restapis/ky2hth1lh4""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Tasy API (tasy-update-api),2b5kujq59h,0w013xpgsd,,HEADER,2025-05-06T17:50:30-03:00,Serve a API Tasy EKS: tasy-update-api,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-09-13 05:00:40"",""hsl:product"":""plugplay"",""hsl:product:app"":""tasy-update-api"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Tasy API (tasy-update-api),"[""arn:aws:apigateway:sa-east-1::/restapis/2b5kujq59h""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Ensino_EAD,2pix47omib,odjl7gamac,,HEADER,2025-09-09T15:54:25-03:00,API responsável por buscar e publicar usuários no Kafka,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-11-25 05:00:41"",""hsl:product"":""plugplay"",""hsl:product:app"":""plugplay-ensino-ead-api"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""personal"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Ensino_EAD,"[""arn:aws:apigateway:sa-east-1::/restapis/2pix47omib""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
domain,dzddu75xgk,0ygmruzpwe,2022-12-21T16:19:08Z,HEADER,2023-03-23T18:19:30-03:00,,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,domain,"[""arn:aws:apigateway:sa-east-1::/restapis/dzddu75xgk""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
conversorPacienteLambda,09yzyiwfs1,ph4gaftgof,,HEADER,2024-04-23T16:49:49-03:00,,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,conversorPacienteLambda,"[""arn:aws:apigateway:sa-east-1::/restapis/09yzyiwfs1""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
API especialista Saúde POP,sucr4xpis2,2c2b6mjia0,,HEADER,2025-12-09T14:26:08-03:00,API especialista saude populacional,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-12-18 05:00:40"",""hsl:product"":""plugplay"",""hsl:product:app"":""api-especialista-saude-populacional"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""saude-pop"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",API especialista Saúde POP,"[""arn:aws:apigateway:sa-east-1::/restapis/sucr4xpis2""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Telemedicina,akvflxksjb,gmz4qoqr18,,HEADER,2025-04-10T15:55:27-03:00,API responsável criação de salas de telemedicina,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,Telemedicina,"[""arn:aws:apigateway:sa-east-1::/restapis/akvflxksjb""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Agendamento API,auy8vulk88,r6r7kp7590,,HEADER,2024-12-18T16:50:17-03:00,API responsável por gerenciar os agendamentos,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-12-09 05:00:41"",""hsl:product"":""plugplay"",""hsl:product:app"":""agendamento"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Agendamento API,"[""arn:aws:apigateway:sa-east-1::/restapis/auy8vulk88""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Profissional (practitioner API),eh7fotxjx6,apkuu26okb,,HEADER,2025-04-28T15:22:39-03:00,Serve a API Professional EKS: plugplay-professional-api,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-04-30 05:00:39"",""hsl:product"":""plugplay"",""hsl:product:app"":""professional-api"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Profissional (practitioner API),"[""arn:aws:apigateway:sa-east-1::/restapis/eh7fotxjx6""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Elegibilidade,069oqmei8a,sj50dlxor1,,HEADER,2025-04-28T17:16:14-03:00,Responsável por gerenciar a elegibilidade do cliente,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-04-30 05:00:39"",""hsl:product"":""plugplay"",""hsl:product:app"":""plugplay-elegibilidade"",""hsl:product:env"":""development"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Elegibilidade,"[""arn:aws:apigateway:sa-east-1::/restapis/069oqmei8a""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Token API,4tej87l4b9,lbez2cwyf7,,HEADER,2025-07-24T15:05:12-03:00,API responsável por gerenciar os tokens,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-12-11 05:00:40"",""hsl:product"":""plugplay"",""hsl:product:app"":""bp-gerenciador-tokens"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Token API,"[""arn:aws:apigateway:sa-east-1::/restapis/4tej87l4b9""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
motion-api,8uo1ki7gt1,5he3ehdi1k,,HEADER,2025-05-19T14:49:49-03:00,API responsável para iniciar troubleshoot de registros,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,,motion-api,"[""arn:aws:apigateway:sa-east-1::/restapis/8uo1ki7gt1""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
receita-digital-webhook,z2xy3oux67,gqbehbs9jb,,HEADER,2024-09-19T18:49:58-03:00,API responsável pelos assuntos de integração de dados da Receita Digital (MEVO) via WebHook,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,receita-digital-webhook,"[""arn:aws:apigateway:sa-east-1::/restapis/z2xy3oux67""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Bp Link Pagamento API,50ppsgd3lg,g468rd9s7e,,HEADER,2025-05-13T11:47:21-03:00,API responsável por gerenciar status de link de pagamento,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-09-03 05:00:46"",""hsl:product"":""plugplay"",""hsl:product:app"":""integrainfo"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Bp Link Pagamento API,"[""arn:aws:apigateway:sa-east-1::/restapis/50ppsgd3lg""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
TeleAtendimento Gerador Sala prod,8nv375xfni,lat58sppf6,,HEADER,2023-01-12T12:07:36-03:00,,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""STAGE"":""prod"",""aws:cloudformation:logical-id"":""ApiGatewayRestApi"",""aws:cloudformation:stack-id"":""arn:aws:cloudformation:sa-east-1:413850945308:stack/sirio-gerador-sala-prod/b6f0f420-928a-11ed-8500-0ac9166dd6f6"",""aws:cloudformation:stack-name"":""sirio-gerador-sala-prod"",""hsl:operation:map-at"":""2023-01-13 05:00:33"",""map-migrated"":""d-server-02rouei8domo00""}",TeleAtendimento Gerador Sala prod,"[""arn:aws:apigateway:sa-east-1::/restapis/8nv375xfni""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Conversão Paciente API,n71ix09maa,co3vw757j5,,HEADER,2025-04-10T16:48:10-03:00,API para conversão de dados do paciente entre FHIR e ERP,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,Conversão Paciente API,"[""arn:aws:apigateway:sa-east-1::/restapis/n71ix09maa""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Link de Pagamento (Payments API),cfeuzl83hh,2t9e3h0s5f,,HEADER,2025-07-29T12:30:39-03:00,API responsável por gerenciar os pagamentos via Link de Pagamento,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-11-04 05:00:40"",""hsl:product"":""plugplay"",""hsl:product:app"":""payments-api"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Link de Pagamento (Payments API),"[""arn:aws:apigateway:sa-east-1::/restapis/cfeuzl83hh""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Atendimento Complemento,yw3ab3t68i,7oh8wktl1m,,HEADER,2025-05-06T18:58:29-03:00,Responsável por atendimento,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-05-08 05:00:39"",""hsl:product"":""plugplay"",""hsl:product:app"":""plugplay-atendimento-complemento"",""hsl:product:env"":""development"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""atendimento-complemento"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Atendimento Complemento,"[""arn:aws:apigateway:sa-east-1::/restapis/yw3ab3t68i""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Pagamentos,sbmn8vw5m7,yepai4t2a9,,HEADER,2024-12-09T15:39:38-03:00,API responsável pelo recebimento e processamento de transações de pagamento,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,,Pagamentos,"[""arn:aws:apigateway:sa-east-1::/restapis/sbmn8vw5m7""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
bp-paciente,8jp7iyhj6c,opve1dlh9d,,HEADER,2024-10-09T16:21:42-03:00,API responsável para troubleshoot de pacientes,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,bp-paciente,"[""arn:aws:apigateway:sa-east-1::/restapis/8jp7iyhj6c""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
BP Kafka Ensino EAD API,2i6zzjp2b3,vd6a6wpojl,,HEADER,2025-09-09T16:16:05-03:00,API do BP Kafka Ensino EAD,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-10-29 05:00:42"",""hsl:product"":""plugplay"",""hsl:product:app"":""bp-kafka-to-db_ensino-ead"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""mocks"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",BP Kafka Ensino EAD API,"[""arn:aws:apigateway:sa-east-1::/restapis/2i6zzjp2b3""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
bp-tasy-fhirworks-profissional,3rwfwqfnbj,r8txh5b5w0,,HEADER,2024-12-04T15:26:00-03:00,API responsável para iniciar troubleshoot de registros,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,,bp-tasy-fhirworks-profissional,"[""arn:aws:apigateway:sa-east-1::/restapis/3rwfwqfnbj""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Paciente API,of5l7ybsnd,kz1h1rt8el,,HEADER,2024-12-19T15:59:05-03:00,API responsável por gerenciar os pacientes,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,"{""hsl:operation:map-at"":""2025-12-11 05:00:40"",""hsl:product"":""plugplay"",""hsl:product:app"":""paciente"",""hsl:product:env"":""production"",""hsl:product:nature"":""operation"",""hsl:security:access"":""private"",""hsl:security:data"":""has-sensitive"",""hsl:security:data:type"":""patient"",""hsl:squad:responsible"":""plugplay"",""map-migrated"":""d-server-02rouei8domo00""}",Paciente API,"[""arn:aws:apigateway:sa-east-1::/restapis/of5l7ybsnd""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
prd-sirio-sala-video-backend,4lxdmpmtvg,d9ydxtxye4,,HEADER,2022-12-08T22:31:24-03:00,,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,"{""STAGE"":""prd"",""hsl:operation:map-at"":""2022-12-09 05:00:34"",""map-migrated"":""d-server-02rouei8domo00""}",prd-sirio-sala-video-backend,"[""arn:aws:apigateway:sa-east-1::/restapis/4lxdmpmtvg""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
subscription,rpaxs14dmc,h305a8cl4l,2022-10-27T12:19:10Z,HEADER,2022-12-05T14:58:32-03:00,,,,,,"[""REGIONAL""]",,AVAILABLE,,false,,TLS_1_0,,,subscription,"[""arn:aws:apigateway:sa-east-1::/restapis/rpaxs14dmc""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
Ensino,czp4qsvr2i,br9nuvyrl6,,HEADER,2025-01-22T16:55:34-03:00,API responsável pelo controle de alunos,,,,,"[""EDGE""]",,AVAILABLE,,false,,TLS_1_0,,,Ensino,"[""arn:aws:apigateway:sa-east-1::/restapis/czp4qsvr2i""]",aws,sa-east-1,413850945308,aws_backbonedigitalprd,"{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}","{""connection_name"":""aws_backbonedigitalprd"",""steampipe"":{""sdk_version"":""5.13.1""}}"
